x, y, z, qx, qy, qz, qw
0.4156452000, 0.3496896000, -0.7284024000, -0.2470955000, -0.2298066000, 0.1158230000, 0.9341937000
0.4152499000, 0.3498620000, -0.7299502000, -0.2467121000, -0.2297345000, 0.1157206000, 0.9343255000
0.4149961000, 0.3502388000, -0.7312589000, -0.2464682000, -0.2297147000, 0.1156644000, 0.9344016000
0.4146738000, 0.3508132000, -0.7330011000, -0.2461528000, -0.2296751000, 0.1155702000, 0.9345062000
0.4145296000, 0.3509777000, -0.7333618000, -0.1203638000, -0.1231868000, 0.0904577200, 0.9808950000
0.4144168000, 0.3510844000, -0.7335504000, -0.2828167000, -0.2814111000, 0.0734752800, 0.9140153000
0.4143171000, 0.3511758000, -0.7337045000, -0.2262156000, -0.2152621000, 0.1222209000, 0.9420992000
0.4141317000, 0.3517314000, -0.7346447000, -0.2259719000, -0.2152482000, 0.1221480000, 0.9421703000
0.4138965000, 0.3523132000, -0.7357997000, -0.2257569000, -0.2152190000, 0.1220848000, 0.9422367000
0.4136561000, 0.3529737000, -0.7369059000, -0.2255425000, -0.2151960000, 0.1220277000, 0.9423007000
0.4134371000, 0.3531614000, -0.7375171000, -0.2255002000, -0.2151600000, 0.1220134000, 0.9423208000
0.4132975000, 0.3534620000, -0.7379643000, -0.2254306000, -0.2151611000, 0.1219922000, 0.9423400000
0.4131576000, 0.3536832000, -0.7381428000, -0.1495332000, -0.1464362000, 0.0922650500, 0.9734904000
0.4130586000, 0.3538189000, -0.7382883000, -0.2156508000, -0.2097768000, 0.1212972000, 0.9459257000
0.4128507000, 0.3540563000, -0.7388909000, -0.2155384000, -0.2097502000, 0.1212348000, 0.9459652000
0.4126341000, 0.3542975000, -0.7395468000, -0.2154341000, -0.2097183000, 0.1211955000, 0.9460011000
0.4124584000, 0.3544926000, -0.7400473000, -0.2153681000, -0.2097011000, 0.1211693000, 0.9460233000
0.4122572000, 0.3548471000, -0.7407299000, -0.2152364000, -0.2096793000, 0.1211318000, 0.9460629000
0.4119860000, 0.3549348000, -0.7411993000, -0.2153273000, -0.2096045000, 0.1211268000, 0.9460594000
0.4118271000, 0.3549828000, -0.7415199000, -0.2152872000, -0.2096015000, 0.1211056000, 0.9460719000
0.4114801000, 0.3552087000, -0.7424614000, -0.2150969000, -0.2095481000, 0.1210191000, 0.9461381000
0.4109824000, 0.3557433000, -0.7441056000, -0.2147986000, -0.2094799000, 0.1208971000, 0.9462366000
0.4108092000, 0.3559003000, -0.7444538000, -0.1963663000, -0.2046975000, 0.1370369000, 0.9490838000
0.4106857000, 0.3560035000, -0.7446395000, -0.3265035000, -0.1880226000, 0.1078257000, 0.9200090000
0.4105780000, 0.3560921000, -0.7447915000, -0.2039015000, -0.1955765000, 0.1109811000, 0.9528154000
0.4102805000, 0.3568150000, -0.7459700000, -0.2035920000, -0.1955520000, 0.1108587000, 0.9529009000
0.4099568000, 0.3575568000, -0.7471386000, -0.2033444000, -0.1955315000, 0.1107534000, 0.9529702000
0.4098161000, 0.3577694000, -0.7474278000, -0.3089593000, -0.3161101000, 0.0841282300, 0.8930515000
0.4097074000, 0.3579074000, -0.7476001000, -0.1971449000, -0.1931896000, 0.1052113000, 0.9553754000
0.4094019000, 0.3592759000, -0.7490828000, -0.1967099000, -0.1931888000, 0.1050380000, 0.9554844000
0.4091498000, 0.3600762000, -0.7500883000, -0.1965237000, -0.1931797000, 0.1049619000, 0.9555328000
0.4089817000, 0.3604918000, -0.7506339000, -0.1964335000, -0.1931764000, 0.1049328000, 0.9555553000
0.4088336000, 0.3608576000, -0.7511548000, -0.1963521000, -0.1931666000, 0.1049064000, 0.9555769000
0.4087281000, 0.3610118000, -0.7513798000, -0.2325252000, -0.2639859000, 0.1288793000, 0.9271643000
0.4086416000, 0.3611479000, -0.7515388000, -0.1909808000, -0.1882554000, 0.1057012000, 0.9575560000
0.4084820000, 0.3616071000, -0.7521121000, -0.1908242000, -0.1882287000, 0.1056823000, 0.9575945000
0.4082370000, 0.3618996000, -0.7528751000, -0.1906947000, -0.1881727000, 0.1056479000, 0.9576352000
0.4080346000, 0.3621148000, -0.7534297000, -0.1906276000, -0.1881440000, 0.1056329000, 0.9576558000
0.4079255000, 0.3622492000, -0.7536352000, -0.1609736000, -0.1618518000, 0.0964110500, 0.9688118000
0.4078360000, 0.3623633000, -0.7537854000, -0.3061207000, -0.3161919000, 0.0839409800, 0.8940172000
0.4077561000, 0.3624657000, -0.7539170000, -0.1812788000, -0.1730316000, 0.1102825000, 0.9617878000
0.4075556000, 0.3627195000, -0.7544602000, -0.1811451000, -0.1729911000, 0.1102488000, 0.9618242000
0.4073306000, 0.3629426000, -0.7549852000, -0.1810568000, -0.1729570000, 0.1102269000, 0.9618495000
0.4070185000, 0.3635922000, -0.7559131000, -0.1808194000, -0.1729209000, 0.1101345000, 0.9619112000
0.4067450000, 0.3640319000, -0.7566075000, -0.1807124000, -0.1729088000, 0.1100494000, 0.9619432000
0.4063070000, 0.3655797000, -0.7583622000, -0.1802664000, -0.1729008000, 0.1098774000, 0.9620479000
0.4061713000, 0.3660023000, -0.7585365000, -0.1802882000, -0.1729044000, 0.1098785000, 0.9620431000
0.4060305000, 0.3662400000, -0.7587775000, -0.1804070000, -0.1729048000, 0.1099554000, 0.9620121000
0.4059595000, 0.3656497000, -0.7584497000, -0.1808159000, -0.1729037000, 0.1101481000, 0.9619133000
0.4059300000, 0.3655343000, -0.7583738000, -0.1677247000, -0.1710430000, 0.0923066300, 0.9664844000
0.4058800000, 0.3654831000, -0.7583807000, -0.1676825000, -0.1710351000, 0.0922644900, 0.9664972000
0.4057853000, 0.3654415000, -0.7585317000, -0.1277440000, -0.1778054000, 0.0665566500, 0.9734665000
0.4056962000, 0.3654413000, -0.7587070000, -0.0875098600, -0.1841651000, 0.0407197400, 0.9781447000
0.4056409000, 0.3654412000, -0.7587830000, -0.3253769000, -0.3213096000, 0.0432993600, 0.8882653000
0.4054968000, 0.3667457000, -0.7684972000, -0.3238545000, -0.3210908000, 0.0428374600, 0.8889229000
0.4054245000, 0.3669916000, -0.7694579000, -0.2331277000, -0.3450462000, 0.0716857300, 0.9063420000
0.4053666000, 0.3671178000, -0.7697031000, -0.2331827000, -0.3450380000, 0.0717009100, 0.9063297000
0.4052925000, 0.3670356000, -0.7698634000, -0.2333710000, -0.3450130000, 0.0717680000, 0.9062855000
0.4051753000, 0.3666247000, -0.7698542000, -0.2335707000, -0.3449765000, 0.0718118000, 0.9062445000
0.4050403000, 0.3658922000, -0.7697169000, -0.2337963000, -0.3449301000, 0.0718696600, 0.9061993000
0.4049639000, 0.3657263000, -0.7696401000, -0.2734926000, -0.3693560000, 0.0930665100, 0.8832421000
0.4049010000, 0.3656157000, -0.7695932000, -0.4259227000, -0.3707910000, 0.0646236900, 0.8227561000
0.4048449000, 0.3655206000, -0.7695533000, -0.3651628000, -0.3051746000, 0.0681958000, 0.8768546000
0.4047941000, 0.3654350000, -0.7695177000, -0.2402675000, -0.3437059000, 0.0837374800, 0.9039501000
0.4047197000, 0.3649178000, -0.7693753000, -0.2404296000, -0.3436789000, 0.0837782200, 0.9039135000
0.4046142000, 0.3641479000, -0.7691816000, -0.2406123000, -0.3436328000, 0.0838297800, 0.9038776000
0.4045033000, 0.3634611000, -0.7690132000, -0.2407355000, -0.3435961000, 0.0838525300, 0.9038567000
0.4043730000, 0.3620485000, -0.7682124000, -0.2411034000, -0.3435659000, 0.0839338800, 0.9037626000
0.4042974000, 0.3616454000, -0.7679127000, -0.2411337000, -0.3435676000, 0.0839399200, 0.9037533000
0.4042329000, 0.3614013000, -0.7677771000, -0.2409743000, -0.3435709000, 0.0838888700, 0.9037992000
0.4041428000, 0.3604255000, -0.7671522000, -0.2413343000, -0.3435481000, 0.0839582900, 0.9037054000
0.4040852000, 0.3605157000, -0.7673542000, -0.2409411000, -0.3435532000, 0.0838718100, 0.9038164000
0.4039519000, 0.3605914000, -0.7673669000, -0.4133903000, -0.4809594000, 0.0575310700, 0.7710232000
0.4038826000, 0.3606251000, -0.7673783000, -0.2485505000, -0.3462268000, 0.0852471300, 0.9006013000
0.4037823000, 0.3605054000, -0.7672173000, -0.2487241000, -0.3462123000, 0.0852699400, 0.9005567000
0.4036302000, 0.3598013000, -0.7666964000, -0.2490178000, -0.3461832000, 0.0852863600, 0.9004852000
0.4035054000, 0.3590161000, -0.7660162000, -0.2492588000, -0.3461666000, 0.0853344000, 0.9004204000
0.4033368000, 0.3575790000, -0.7648374000, -0.2496549000, -0.3461434000, 0.0853685300, 0.9003163000
0.4032417000, 0.3572828000, -0.7645544000, -0.2551549000, -0.3506586000, 0.0866006900, 0.8969029000
0.4031641000, 0.3571234000, -0.7643944000, -0.2571489000, -0.3534505000, 0.0872019600, 0.8951777000
0.4030928000, 0.3569912000, -0.7642624000, -0.2590160000, -0.3570294000, 0.0867501800, 0.8932610000
0.4030308000, 0.3568719000, -0.7641458000, -0.3156907000, -0.4422685000, 0.0891610600, 0.8347384000
0.4029750000, 0.3567640000, -0.7640406000, -0.2630172000, -0.3629721000, 0.0882822400, 0.8895389000
0.4029244000, 0.3566663000, -0.7639454000, -0.2669199000, -0.3683969000, 0.0912272900, 0.8858415000
0.4028788000, 0.3560618000, -0.7628704000, -0.2672248000, -0.3684329000, 0.0913387000, 0.8857231000
0.4028593000, 0.3551414000, -0.7611716000, -0.2675789000, -0.3684914000, 0.0914384100, 0.8855815000
0.4028477000, 0.3549033000, -0.7608311000, -0.2732563000, -0.3735769000, 0.0958733100, 0.8812376000
0.4028378000, 0.3547575000, -0.7606574000, -0.2769201000, -0.3752363000, 0.1012516000, 0.8787839000
0.4119761000, 0.3505107000, -0.7345605000, -0.2801840000, -0.3775169000, 0.1029675000, 0.8765704000
0.4223175000, 0.3452096000, -0.7085323000, -0.2833369000, -0.3796177000, 0.1044965000, 0.8744662000
0.4233201000, 0.3445193000, -0.7069600000, -0.4299111000, -0.4727424000, 0.0323312400, 0.7685348000
0.4235557000, 0.3442934000, -0.7067147000, -0.3082360000, -0.3109010000, 0.0277067300, 0.8986453000
0.4236914000, 0.3441366000, -0.7066164000, -0.2955889000, -0.3898269000, 0.1123178000, 0.8648970000
0.4333892000, 0.3433165000, -0.6845242000, -0.2977500000, -0.3925598000, 0.1130778000, 0.8628181000
0.4343675000, 0.3430833000, -0.6830190000, -0.2999162000, -0.3955648000, 0.1133171000, 0.8606614000
0.4346073000, 0.3429325000, -0.6827622000, -0.3020771000, -0.3996134000, 0.1123263000, 0.8581616000
0.4347492000, 0.3428033000, -0.6826491000, -0.3046440000, -0.4058872000, 0.1149312000, 0.8539546000
0.4348685000, 0.3426874000, -0.6825615000, -0.3617806000, -0.4367374000, 0.1014015000, 0.8173695000
0.4349753000, 0.3425825000, -0.6824838000, -0.2450413000, -0.3775538000, 0.1405294000, 0.8818500000
0.4350719000, 0.3424876000, -0.6824138000, -0.2450501000, -0.3813531000, 0.1368511000, 0.8807906000
0.4351593000, 0.3424017000, -0.6823505000, -0.2452250000, -0.3850675000, 0.1332492000, 0.8796774000
0.4352384000, 0.3423239000, -0.6822931000, -0.2460503000, -0.3878676000, 0.1305575000, 0.8786197000
0.4353191000, 0.3419535000, -0.6817725000, -0.2462372000, -0.3878999000, 0.1305105000, 0.8785601000
0.4353716000, 0.3418242000, -0.6816217000, -0.2498071000, -0.3908065000, 0.1278606000, 0.8766518000
0.4354153000, 0.3417346000, -0.6815214000, -0.2561656000, -0.3930961000, 0.1267347000, 0.8739524000
0.4354532000, 0.3416527000, -0.6814361000, -0.2599222000, -0.3956741000, 0.1245541000, 0.8719913000
0.4354536000, 0.3265704000, -0.6649444000, -0.2638393000, -0.3960933000, 0.1244126000, 0.8706437000
0.4353521000, 0.3234456000, -0.6618738000, -0.2643726000, -0.3960474000, 0.1244392000, 0.8704990000
0.4362789000, 0.3085026000, -0.6388810000, -0.2686971000, -0.3970995000, 0.1245977000, 0.8686710000
0.4363918000, 0.3067262000, -0.6366538000, -0.2688792000, -0.3970921000, 0.1246064000, 0.8686168000
0.4364648000, 0.3064195000, -0.6363061000, -0.2809628000, -0.4011642000, 0.1266930000, 0.8625984000
0.4365304000, 0.3062778000, -0.6361691000, -0.2849299000, -0.4024451000, 0.1288752000, 0.8603744000
0.4365796000, 0.3050396000, -0.6348745000, -0.2853688000, -0.4024168000, 0.1289101000, 0.8602369000
0.4365772000, 0.3038802000, -0.6336803000, -0.2856849000, -0.4023900000, 0.1289358000, 0.8601406000
0.4364775000, 0.3023770000, -0.6322226000, -0.2860659000, -0.4023408000, 0.1289610000, 0.8600333000
0.4363585000, 0.3014431000, -0.6314305000, -0.2862476000, -0.4023136000, 0.1289371000, 0.8599891000
0.4363084000, 0.3012640000, -0.6311851000, -0.2862220000, -0.4023238000, 0.1289283000, 0.8599942000
0.4362653000, 0.3010644000, -0.6309497000, -0.3662554000, -0.3229282000, 0.1177562000, 0.8647010000
0.4362263000, 0.3009323000, -0.6307924000, -0.2929518000, -0.4006002000, 0.1194066000, 0.8599074000
0.4361910000, 0.3008187000, -0.6306570000, -0.2933328000, -0.4008983000, 0.1156644000, 0.8601500000
0.4361591000, 0.3007166000, -0.6305351000, -0.2930259000, -0.4019852000, 0.1111632000, 0.8603409000
0.4361042000, 0.3006038000, -0.6304222000, -0.2929617000, -0.4020191000, 0.1110912000, 0.8603563000
0.4360765000, 0.3007105000, -0.6303713000, -0.2927166000, -0.4020759000, 0.1109814000, 0.8604273000
0.4360408000, 0.3007694000, -0.6303459000, -0.2234655000, -0.2878602000, 0.0788745200, 0.9278893000
0.4360150000, 0.3008023000, -0.6303235000, -0.2906195000, -0.4122974000, 0.0938733000, 0.8583350000
0.4360011000, 0.3008918000, -0.6302202000, -0.2906032000, -0.4123564000, 0.0938575000, 0.8583139000
0.4359916000, 0.3009402000, -0.6301699000, -0.2912353000, -0.4146243000, 0.0917807200, 0.8572310000
0.4359831000, 0.3009706000, -0.6298918000, -0.2913182000, -0.4146557000, 0.0917827900, 0.8571874000
0.4359755000, 0.3009889000, -0.6297919000, -0.2931923000, -0.4196145000, 0.0885939500, 0.8544665000
0.4359686000, 0.3010043000, -0.6297196000, -0.2942836000, -0.4220715000, 0.0874118900, 0.8530018000
0.4359623000, 0.3010181000, -0.6296564000, -0.2952473000, -0.4241489000, 0.0865933400, 0.8517208000
0.4359567000, 0.3010306000, -0.6295996000, -0.2961980000, -0.4259900000, 0.0859529300, 0.8505359000
0.4359516000, 0.3010419000, -0.6295483000, -0.2983555000, -0.4296845000, 0.0849537500, 0.8480201000
0.4359201000, 0.3009842000, -0.6292465000, -0.2984845000, -0.4296826000, 0.0849726000, 0.8479738000
0.4352650000, 0.2969323000, -0.6230455000, -0.3000363000, -0.4296276000, 0.0851531200, 0.8474357000
0.4348566000, 0.2950528000, -0.6208972000, -0.3004631000, -0.4295712000, 0.0851835600, 0.8473100000
0.4345186000, 0.2939376000, -0.6196825000, -0.3007336000, -0.4295329000, 0.0852143000, 0.8472304000
0.4343694000, 0.2936732000, -0.6193298000, -0.2964618000, -0.2604949000, 0.1190837000, 0.9110828000
0.4342931000, 0.2935072000, -0.6191468000, -0.3187366000, -0.4260436000, 0.0960903900, 0.8412256000
0.4312754000, 0.2768523000, -0.5981698000, -0.3232923000, -0.4258339000, 0.0964299400, 0.8395527000
0.4301826000, 0.2733786000, -0.5941290000, -0.3239661000, -0.4257578000, 0.0964682600, 0.8393272000
0.4255107000, 0.2496097000, -0.5609221000, -0.3306083000, -0.4256195000, 0.0971898600, 0.8367200000
0.4203427000, 0.2284407000, -0.5304311000, -0.3363990000, -0.4255693000, 0.0976127900, 0.8343849000
0.4194133000, 0.2275628000, -0.5284042000, -0.3481708000, -0.4280875000, 0.1007876000, 0.8278648000
0.4191247000, 0.2275029000, -0.5280218000, -0.3524675000, -0.4292225000, 0.1036993000, 0.8250946000
0.4187747000, 0.2272787000, -0.5275679000, -0.3526112000, -0.4292050000, 0.1036880000, 0.8250438000
0.4185228000, 0.2270896000, -0.5271219000, -0.3527029000, -0.4292155000, 0.1036767000, 0.8250005000
0.4183611000, 0.2269951000, -0.5269782000, -0.3526645000, -0.4292362000, 0.1036576000, 0.8250085000
0.4182285000, 0.2269420000, -0.5268660000, -0.3653616000, -0.3658954000, 0.1013448000, 0.8499180000
0.4181101000, 0.2268980000, -0.5267665000, -0.1603547000, -0.2776611000, 0.0708560000, 0.9445476000
0.4180031000, 0.2268587000, -0.5266768000, -0.3473195000, -0.4309708000, 0.0929883800, 0.8276390000
0.4178479000, 0.2268007000, -0.5267165000, -0.3471950000, -0.4309480000, 0.0928627000, 0.8277173000
0.4125064000, 0.2245452000, -0.5338097000, -0.3332789000, -0.4288199000, 0.0515561800, 0.8380815000
0.4118330000, 0.2241747000, -0.5345820000, -0.3253834000, -0.3361434000, 0.0399487100, 0.8829141000
0.4116207000, 0.2240179000, -0.5347878000, -0.3185286000, -0.4247068000, 0.0068945410, 0.8474174000
0.4113072000, 0.2237461000, -0.5349441000, -0.3185905000, -0.4246882000, 0.0068680150, 0.8474036000
0.4110287000, 0.2236239000, -0.5350584000, -0.3185878000, -0.4246667000, 0.0068424740, 0.8474156000
0.4108638000, 0.2234862000, -0.5351974000, -0.3185005000, -0.4246747000, 0.0068604170, 0.8474443000
0.4107573000, 0.2234229000, -0.5352849000, -0.2263218000, -0.3073486000, 0.0110694300, 0.9242255000
0.4106663000, 0.2233730000, -0.5353595000, -0.3196034000, -0.4212945000, 0.0076496310, 0.8487085000
0.4105845000, 0.2233288000, -0.5354265000, -0.3230989000, -0.4147124000, 0.0091577140, 0.8506097000
