X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1051.70252	103.27199	1032.55409	-3.86670	-3.40673	177.12120	0.27255	-0.99697	0.04611	-0.06260	-0.05013	-0.99667	0.06437	-0.05942	0.06732	0.99596	
1050.74992	102.73494	1031.83591	-3.80897	-3.39489	176.93098	0.26017	-0.99681	0.04949	-0.06256	-0.05345	-0.99657	0.06317	-0.05922	0.06631	0.99604	
1049.79711	102.27331	1031.20650	-3.79555	-3.37644	176.78688	0.25168	-0.99669	0.05203	-0.06238	-0.05595	-0.99646	0.06280	-0.05890	0.06608	0.99607	
1048.84576	101.86627	1030.64325	-3.73515	-3.46750	176.61761	0.24374	-0.99643	0.05494	-0.06409	-0.05889	-0.99637	0.06147	-0.06048	0.06503	0.99605	
1047.85900	101.50685	1030.14069	-3.68716	-3.59445	176.47368	0.24170	-0.99614	0.05736	-0.06640	-0.06139	-0.99629	0.06034	-0.06269	0.06418	0.99597	
1046.89426	101.19602	1029.67164	-3.73476	-3.76176	176.35892	0.24925	-0.99583	0.05911	-0.06947	-0.06337	-0.99613	0.06085	-0.06561	0.06500	0.99573	
1045.92230	100.95280	1029.24262	-3.73685	-3.84411	176.24425	0.25616	-0.99561	0.06100	-0.07102	-0.06536	-0.99602	0.06065	-0.06704	0.06503	0.99563	
1044.98559	100.77282	1028.85060	-3.76387	-3.99271	176.13434	0.25079	-0.99530	0.06271	-0.07375	-0.06725	-0.99588	0.06081	-0.06963	0.06549	0.99542	
1044.08269	100.65807	1028.45566	-3.82832	-4.14456	176.03893	0.26463	-0.99500	0.06411	-0.07655	-0.06890	-0.99572	0.06163	-0.07227	0.06659	0.99516	
1043.28104	100.64715	1028.11098	-3.88484	-4.34409	175.96835	0.26249	-0.99466	0.06503	-0.08015	-0.07011	-0.99559	0.06227	-0.07575	0.06756	0.99484	
1042.52588	100.67996	1027.76277	-3.96989	-4.49403	175.87529	0.29047	-0.99434	0.06634	-0.08294	-0.07171	-0.99541	0.06343	-0.07836	0.06902	0.99453	
1041.84571	100.70363	1027.43334	-4.01708	-4.57541	175.76608	0.27969	-0.99409	0.06807	-0.08453	-0.07359	-0.99523	0.06399	-0.07977	0.06983	0.99436	
1041.26473	100.76222	1027.15990	-4.11268	-4.71917	175.70039	0.29948	-0.99381	0.06890	-0.08721	-0.07472	-0.99506	0.06536	-0.08227	0.07148	0.99404	
1040.73581	100.79005	1026.91760	-4.19642	-4.79146	175.59131	0.28808	-0.99356	0.07057	-0.08868	-0.07660	-0.99484	0.06656	-0.08353	0.07292	0.99383	
1040.30948	100.80436	1026.71884	-4.22636	-4.88843	175.50935	0.28359	-0.99330	0.07182	-0.09049	-0.07801	-0.99471	0.06682	-0.08522	0.07343	0.99365	
1039.79936	100.09198	1026.48263	-3.85072	-5.64519	175.33932	0.60152	-0.99186	0.07449	-0.10328	-0.08086	-0.99498	0.05896	-0.09837	0.06683	0.99290	
1039.59016	100.70527	1026.47476	-4.24123	-5.05214	175.31534	0.29058	-0.99279	0.07496	-0.09357	-0.08135	-0.99446	0.06654	-0.08806	0.07367	0.99339	
1039.30349	100.61784	1026.38678	-4.21449	-5.13675	175.22018	0.29254	-0.99252	0.07654	-0.09510	-0.08299	-0.99438	0.06579	-0.08953	0.07320	0.99329	
1039.06865	100.53420	1026.36986	-4.21450	-5.21932	175.15488	0.30836	-0.99230	0.07757	-0.09661	-0.08411	-0.99430	0.06557	-0.09097	0.07319	0.99316	
1038.84358	100.45894	1026.35919	-4.16587	-5.30872	175.05817	0.28921	-0.99201	0.07922	-0.09819	-0.08578	-0.99423	0.06442	-0.09252	0.07233	0.99308	
1038.67025	100.37356	1026.38891	-4.10515	-5.35587	174.96892	0.29009	-0.99180	0.08081	-0.09902	-0.08731	-0.99418	0.06315	-0.09334	0.07127	0.99308	
1038.52096	100.32289	1026.48459	-4.04814	-5.45953	174.90977	0.28413	-0.99154	0.08181	-0.10079	-0.08832	-0.99417	0.06190	-0.09514	0.07027	0.99298	
1038.38964	100.27198	1026.61634	-4.00879	-5.57962	174.83707	0.27816	-0.99122	0.08300	-0.10289	-0.08956	-0.99412	0.06090	-0.09723	0.06958	0.99283	
1038.26921	100.23714	1026.79705	-3.94401	-5.65722	174.76112	0.27578	-0.99097	0.08434	-0.10421	-0.09086	-0.99408	0.05951	-0.09858	0.06845	0.99277	
1038.16513	100.16108	1027.00882	-3.88847	-5.72667	174.69380	0.27679	-0.99075	0.08553	-0.10540	-0.09202	-0.99405	0.05832	-0.09978	0.06748	0.99272	
1038.11549	100.14239	1027.29121	-3.81670	-5.80668	174.64369	0.25914	-0.99052	0.08644	-0.10672	-0.09287	-0.99405	0.05685	-0.10117	0.06622	0.99266	
1038.04292	100.05788	1027.57876	-3.68895	-5.87210	174.55966	0.27903	-0.99027	0.08806	-0.10774	-0.09431	-0.99406	0.05437	-0.10231	0.06400	0.99269	
1037.95890	99.99700	1027.89997	-3.62785	-5.97402	174.51096	0.26300	-0.99001	0.08891	-0.10945	-0.09514	-0.99405	0.05305	-0.10408	0.06293	0.99258	
1037.90415	99.96290	1028.28152	-3.52459	-6.05871	174.46080	0.25994	-0.98977	0.08989	-0.11079	-0.09599	-0.99407	0.05102	-0.10555	0.06113	0.99253	
1037.83859	99.90107	1028.65153	-3.46175	-6.02300	174.40988	0.26329	-0.98975	0.09093	-0.11012	-0.09687	-0.99405	0.04989	-0.10493	0.06005	0.99267	
1037.77802	99.85591	1029.05684	-3.39423	-6.15847	174.37659	0.25067	-0.98944	0.09150	-0.11238	-0.09742	-0.99406	0.04843	-0.10728	0.05886	0.99248	
1037.69537	99.80355	1029.43447	-3.29600	-6.28094	174.31854	0.25085	-0.98911	0.09257	-0.11438	-0.09840	-0.99406	0.04640	-0.10940	0.05715	0.99235	
1037.63158	99.77458	1029.85487	-3.26075	-6.21389	174.26588	0.25565	-0.98915	0.09362	-0.11321	-0.09933	-0.99400	0.04580	-0.10824	0.05655	0.99252	
1037.55396	99.74793	1030.24317	-3.18372	-6.25807	174.19122	0.24844	-0.98894	0.09503	-0.11390	-0.10061	-0.99394	0.04424	-0.10901	0.05521	0.99251	
1037.48944	99.76892	1030.62027	-3.12243	-6.35474	174.13905	0.25666	-0.98866	0.09597	-0.11550	-0.10149	-0.99391	0.04290	-0.11068	0.05414	0.99238	
1037.42886	99.80825	1030.96199	-3.10022	-6.37801	174.08994	0.25728	-0.98853	0.09684	-0.11590	-0.10233	-0.99385	0.04237	-0.11109	0.05375	0.99236	
1037.40749	99.84312	1031.37872	-3.17636	-6.29556	174.08687	0.31886	-0.98868	0.09682	-0.11461	-0.10240	-0.99378	0.04384	-0.10966	0.05508	0.99244	
1037.35481	99.95881	1031.73316	-3.22289	-6.26740	174.05574	0.30611	-0.98868	0.09729	-0.11423	-0.10294	-0.99369	0.04463	-0.10917	0.05588	0.99245	
1037.29363	100.03271	1032.05154	-3.24498	-6.34240	174.04062	0.29289	-0.98851	0.09744	-0.11557	-0.10319	-0.99365	0.04485	-0.11047	0.05626	0.99229	
1037.22421	100.14620	1032.33894	-3.29960	-6.33935	174.03659	0.32263	-0.98851	0.09740	-0.11562	-0.10326	-0.99360	0.04579	-0.11042	0.05721	0.99224	
1037.09162	100.02506	1032.53636	-3.26201	-6.55826	174.03423	0.30862	-0.98808	0.09730	-0.11932	-0.10325	-0.99365	0.04474	-0.11421	0.05653	0.99185	
1036.99534	100.34992	1032.75357	-3.39701	-6.42124	174.01311	0.31064	-0.98831	0.09753	-0.11721	-0.10365	-0.99349	0.04729	-0.11184	0.05888	0.99198	
1036.88133	100.49264	1032.90260	-3.45033	-6.49316	174.03712	0.32283	-0.98821	0.09693	-0.11852	-0.10322	-0.99349	0.04813	-0.11308	0.05980	0.99178	
1036.73152	100.61426	1033.00768	-3.51671	-6.52327	174.07283	0.32790	-0.98821	0.09614	-0.11912	-0.10260	-0.99350	0.04930	-0.11361	0.06094	0.99165	
1036.58537	100.76377	1033.08887	-3.61965	-6.51463	174.12584	0.31704	-0.98833	0.09501	-0.11910	-0.10168	-0.99350	0.05121	-0.11346	0.06273	0.99156	
1036.45211	100.90428	1033.13332	-3.67684	-6.57286	174.17616	0.32781	-0.98830	0.09396	-0.12015	-0.10080	-0.99354	0.05221	-0.11447	0.06371	0.99138	
1036.31519	101.01759	1033.11646	-3.75140	-6.58180	174.22813	0.32787	-0.98837	0.09289	-0.12038	-0.09991	-0.99355	0.05359	-0.11462	0.06500	0.99128	
1036.18112	101.13443	1033.11226	-3.80395	-6.54386	174.29968	0.32343	-0.98857	0.09158	-0.11974	-0.09868	-0.99361	0.05472	-0.11396	0.06591	0.99130	
1036.04205	101.24815	1033.06523	-3.88162	-6.57881	174.37807	0.32128	-0.98864	0.09002	-0.12039	-0.09732	-0.99367	0.05617	-0.11457	0.06725	0.99114	
1035.91658	101.35493	1032.99968	-3.94024	-6.60078	174.44661	0.32753	-0.98871	0.08868	-0.12079	-0.09613	-0.99372	0.05730	-0.11495	0.06826	0.99102	
1035.79565	101.45140	1032.93242	-3.98402	-6.63442	174.49661	0.32551	-0.98872	0.08768	-0.12139	-0.09526	-0.99375	0.05810	-0.11553	0.06901	0.99090	
1035.70075	101.57239	1032.82997	-4.03214	-6.61996	174.55328	0.33354	-0.98885	0.08662	-0.12115	-0.09429	-0.99379	0.05908	-0.11528	0.06985	0.99087	
1035.60113	101.65852	1032.70252	-4.04004	-6.63987	174.59793	0.32576	-0.98888	0.08580	-0.12146	-0.09351	-0.99385	0.05928	-0.11563	0.06998	0.99082	
1035.50592	101.71216	1032.53447	-4.09293	-6.65641	174.65228	0.30560	-0.98894	0.08472	-0.12177	-0.09257	-0.99388	0.06029	-0.11592	0.07089	0.99073	
1035.41490	101.77873	1032.33205	-4.11783	-6.59752	174.69019	0.31130	-0.98911	0.08409	-0.12075	-0.09193	-0.99390	0.06089	-0.11489	0.07133	0.99081	
1035.32454	101.84003	1032.11656	-4.12859	-6.63611	174.71553	0.32418	-0.98908	0.08358	-0.12140	-0.09148	-0.99393	0.06107	-0.11556	0.07151	0.99072	
1035.25122	101.87461	1031.85585	-4.15209	-6.65163	174.75029	0.32487	-0.98910	0.08290	-0.12167	-0.09088	-0.99396	0.06153	-0.11583	0.07192	0.99066	
1035.18010	101.95212	1031.60035	-4.18110	-6.59096	174.76544	0.31207	-0.98925	0.08266	-0.12065	-0.09063	-0.99394	0.06216	-0.11478	0.07243	0.99075	
1035.10737	101.94751	1031.30270	-4.22545	-6.60813	174.81433	0.32186	-0.98929	0.08169	-0.12096	-0.08978	-0.99397	0.06301	-0.11508	0.07319	0.99066	
1035.06302	101.96967	1031.03151	-4.24659	-6.62130	174.83786	0.33224	-0.98930	0.08122	-0.12119	-0.08937	-0.99398	0.06340	-0.11531	0.07356	0.99060	
1035.00803	101.91872	1030.69448	-4.29546	-6.60110	174.87317	0.32312	-0.98940	0.08053	-0.12087	-0.08877	-0.99397	0.06436	-0.11496	0.07440	0.99058	
1034.95626	101.91239	1030.34051	-4.31840	-6.61386	174.88487	0.31465	-0.98939	0.08027	-0.12111	-0.08856	-0.99396	0.06476	-0.11518	0.07480	0.99052	
1034.90508	101.87341	1029.97063	-4.34729	-6.52592	174.91693	0.30673	-0.98961	0.07976	-0.11960	-0.08803	-0.99396	0.06546	-0.11365	0.07531	0.99066	
1034.78547	101.39004	1029.61010	-4.11271	-6.79460	174.83348	0.39506	-0.98894	0.08137	-0.12398	-0.08942	-0.99414	0.06080	-0.11831	0.07122	0.99042	
1034.79887	101.73560	1029.10470	-4.36339	-6.45891	174.96471	0.33379	-0.98982	0.07899	-0.11841	-0.08721	-0.99400	0.06594	-0.11249	0.07560	0.99077	
1034.74924	101.68123	1028.63256	-4.37608	-6.40587	175.01410	0.32781	-0.99000	0.07818	-0.11746	-0.08637	-0.99405	0.06635	-0.11157	0.07583	0.99086	
1034.70992	101.60133	1028.18379	-4.37809	-6.32925	175.04695	0.32530	-0.99019	0.07770	-0.11610	-0.08581	-0.99409	0.06656	-0.11024	0.07587	0.99100	
1034.67555	101.51133	1027.69969	-4.30879	-6.34651	175.10147	0.31560	-0.99024	0.07688	-0.11624	-0.08487	-0.99424	0.06544	-0.11054	0.07467	0.99106	
1034.66462	101.42937	1027.22692	-4.28798	-6.27542	175.15317	0.32723	-0.99045	0.07611	-0.11493	-0.08399	-0.99433	0.06529	-0.10931	0.07432	0.99123	
1034.66639	101.31744	1026.76277	-4.27822	-6.21252	175.21033	0.32751	-0.99066	0.07522	-0.11377	-0.08301	-0.99441	0.06533	-0.10822	0.07416	0.99136	
1034.72091	101.20494	1026.28776	-4.22521	-6.19237	175.25409	0.31037	-0.99076	0.07459	-0.11330	-0.08225	-0.99452	0.06452	-0.10787	0.07325	0.99146	
1034.76970	101.07802	1025.81529	-4.19074	-6.08978	175.28915	0.31931	-0.99100	0.07418	-0.11145	-0.08166	-0.99459	0.06414	-0.10609	0.07266	0.99170	
1034.83654	100.95450	1025.39181	-4.16094	-5.95300	175.29419	0.32298	-0.99125	0.07432	-0.10904	-0.08160	-0.99462	0.06383	-0.10371	0.07217	0.99199	
1034.94933	100.83097	1025.04967	-4.09121	-5.90222	175.31990	0.34055	-0.99138	0.07407	-0.10805	-0.08116	-0.99472	0.06274	-0.10283	0.07097	0.99216	
1035.04702	100.69078	1024.71871	-4.03732	-5.88288	175.34174	0.31310	-0.99145	0.07382	-0.10762	-0.08078	-0.99481	0.06187	-0.10250	0.07004	0.99226	
1035.18018	100.53315	1024.42992	-4.00188	-5.83976	175.33861	0.31390	-0.99152	0.07399	-0.10683	-0.08085	-0.99484	0.06131	-0.10175	0.06943	0.99238	
1035.32728	100.37855	1024.19361	-3.91697	-5.80499	175.31065	0.31137	-0.99154	0.07468	-0.10615	-0.08133	-0.99489	0.05983	-0.10114	0.06796	0.99255	
1035.52438	100.23378	1024.00539	-3.85772	-5.75499	175.29047	0.30434	-0.99160	0.07519	-0.10523	-0.08169	-0.99492	0.05884	-0.10027	0.06694	0.99271	
1035.70148	100.11009	1023.83885	-3.81774	-5.79213	175.27444	0.29556	-0.99151	0.07550	-0.10584	-0.08196	-0.99494	0.05806	-0.10092	0.06624	0.99269	
1035.90338	99.96579	1023.73417	-3.76256	-5.83710	175.26328	0.27248	-0.99142	0.07575	-0.10655	-0.08215	-0.99499	0.05702	-0.10170	0.06528	0.99267	
1036.08158	99.85519	1023.65662	-3.70329	-5.80246	175.21434	0.25702	-0.99141	0.07675	-0.10592	-0.08300	-0.99498	0.05595	-0.10110	0.06426	0.99280	
1036.26101	99.68663	1023.60996	-3.62572	-5.82540	175.17519	0.27286	-0.99131	0.07755	-0.10625	-0.08368	-0.99500	0.05449	-0.10150	0.06291	0.99284	
1036.43602	99.52438	1023.58033	-3.55578	-5.82312	175.14450	0.26650	-0.99127	0.07821	-0.10615	-0.08421	-0.99503	0.05323	-0.10146	0.06170	0.99292	
1036.64400	99.42018	1023.60939	-3.52308	-5.81913	175.12534	0.25746	-0.99125	0.07861	-0.10605	-0.08454	-0.99503	0.05263	-0.10139	0.06113	0.99297	
1036.83315	99.27502	1023.62552	-3.47758	-5.87186	175.09679	0.26311	-0.99111	0.07913	-0.10693	-0.08502	-0.99504	0.05171	-0.10230	0.06034	0.99292	
1037.02695	99.13997	1023.67680	-3.44053	-5.93905	175.07961	0.26905	-0.99097	0.07943	-0.10805	-0.08531	-0.99505	0.05093	-0.10347	0.05969	0.99284	
1037.21408	99.01271	1023.73734	-3.38166	-5.98638	175.06735	0.27444	-0.99086	0.07971	-0.10880	-0.08552	-0.99509	0.04982	-0.10429	0.05867	0.99281	
1037.38501	98.90414	1023.79484	-3.38675	-6.01560	175.06560	0.26759	-0.99081	0.07970	-0.10931	-0.08554	-0.99509	0.04986	-0.10480	0.05875	0.99276	
1037.53884	98.60612	1023.86038	-3.19195	-6.25653	175.02975	0.22867	-0.99031	0.08046	-0.11323	-0.08612	-0.99522	0.04604	-0.10898	0.05535	0.99250	
1037.73841	98.74773	1023.94826	-3.31003	-6.02257	175.01083	0.24270	-0.99071	0.08079	-0.10937	-0.08649	-0.99508	0.04841	-0.10492	0.05742	0.99282	
1037.92202	98.66401	1024.02850	-3.24420	-6.14819	175.00174	0.25528	-0.99047	0.08095	-0.11145	-0.08662	-0.99513	0.04706	-0.10710	0.05627	0.99265	
1038.12572	98.62273	1024.13328	-3.23352	-6.15924	174.99806	0.25267	-0.99044	0.08102	-0.11163	-0.08669	-0.99513	0.04685	-0.10729	0.05608	0.99264	
1038.33501	98.59186	1024.23153	-3.22047	-6.18440	174.98579	0.27217	-0.99038	0.08124	-0.11206	-0.08689	-0.99513	0.04656	-0.10773	0.05585	0.99261	
1038.56303	98.59367	1024.34521	-3.19852	-6.25133	174.98239	0.28729	-0.99024	0.08127	-0.11318	-0.08694	-0.99515	0.04607	-0.10889	0.05546	0.99251	
1038.80505	98.59728	1024.43680	-3.20333	-6.26996	174.97916	0.27223	-0.99020	0.08130	-0.11351	-0.08699	-0.99514	0.04612	-0.10921	0.05555	0.99247	
1039.06271	98.59431	1024.49345	-3.19828	-6.21965	174.96509	0.28487	-0.99028	0.08160	-0.11265	-0.08725	-0.99512	0.04608	-0.10834	0.05546	0.99257	
1039.33114	98.60101	1024.56107	-3.19746	-6.24125	174.97189	0.28802	-0.99025	0.08147	-0.11302	-0.08713	-0.99513	0.04605	-0.10872	0.05545	0.99253	
1039.63861	98.64030	1024.65768	-3.15161	-6.26185	174.97113	0.28139	-0.99021	0.08155	-0.11331	-0.08713	-0.99517	0.04522	-0.10907	0.05465	0.99253	
1039.95197	98.63628	1024.72240	-3.15596	-6.23651	174.98001	0.28461	-0.99027	0.08141	-0.11287	-0.08699	-0.99518	0.04535	-0.10863	0.05473	0.99257	
1040.28668	98.65303	1024.78513	-3.11787	-6.24133	174.97015	0.27452	-0.99024	0.08165	-0.11291	-0.08715	-0.99519	0.04466	-0.10872	0.05407	0.99260	
1040.62699	98.63939	1024.85292	-3.10210	-6.19710	174.98138	0.27737	-0.99035	0.08153	-0.11211	-0.08697	-0.99522	0.04448	-0.10795	0.05380	0.99270	
1040.98819	98.65882	1024.93329	-3.09214	-6.19215	174.99916	0.26570	-0.99038	0.08125	-0.11200	-0.08666	-0.99525	0.04435	-0.10786	0.05363	0.99272	
1041.33983	98.66473	1024.97407	-3.08319	-6.19815	175.00581	0.25362	-0.99038	0.08114	-0.11208	-0.08655	-0.99527	0.04420	-0.10797	0.05347	0.99272	
1041.68773	98.67175	1025.04055	-3.08174	-6.17098	175.03438	0.26597	-0.99047	0.08068	-0.11159	-0.08606	-0.99531	0.04427	-0.10750	0.05345	0.99277	
1042.05027	98.68846	1025.10464	-3.07915	-6.19742	175.05579	0.26972	-0.99046	0.08028	-0.11203	-0.08568	-0.99534	0.04422	-0.10795	0.05340	0.99272	
1042.41296	98.69412	1025.16636	-3.08612	-6.16534	175.06424	0.25807	-0.99053	0.08015	-0.11148	-0.08554	-0.99534	0.04441	-0.10740	0.05353	0.99277	
1042.77186	98.68657	1025.24253	-3.06972	-6.22270	175.07684	0.26525	-0.99044	0.07991	-0.11243	-0.08531	-0.99538	0.04406	-0.10839	0.05324	0.99268	
1043.11553	98.64903	1025.26808	-3.05022	-6.23390	175.08128	0.28839	-0.99043	0.07986	-0.11260	-0.08524	-0.99540	0.04372	-0.10859	0.05290	0.99268	
1043.51256	98.67189	1025.27319	-3.06266	-6.28856	175.10257	0.27139	-0.99035	0.07942	-0.11354	-0.08486	-0.99543	0.04389	-0.10954	0.05311	0.99256	
1043.89681	98.62143	1025.24160	-3.02509	-6.28917	175.10655	0.27127	-0.99036	0.07942	-0.11350	-0.08479	-0.99546	0.04325	-0.10955	0.05246	0.99260	
1044.27490	98.55119	1025.15297	-3.00151	-6.38948	175.10469	0.27988	-0.99016	0.07941	-0.11520	-0.08481	-0.99548	0.04269	-0.11129	0.05204	0.99243	
1044.63557	98.08703	1025.05657	-2.76622	-6.77412	175.02895	0.34252	-0.98928	0.08088	-0.12156	-0.08605	-0.99557	0.03787	-0.11796	0.04792	0.99186	
1045.13411	98.40022	1024.87183	-2.95371	-6.53885	175.09230	0.26992	-0.98985	0.07959	-0.11772	-0.08499	-0.99551	0.04161	-0.11388	0.05119	0.99217	
1045.54191	98.25553	1024.63532	-2.95144	-6.58354	175.06897	0.28185	-0.98973	0.07996	-0.11850	-0.08539	-0.99548	0.04146	-0.11465	0.05115	0.99209	
1045.95029	98.11221	1024.34590	-2.95323	-6.60304	175.02313	0.29080	-0.98962	0.08074	-0.11887	-0.08618	-0.99542	0.04136	-0.11499	0.05118	0.99205	
1046.35153	97.91247	1023.94443	-2.92899	-6.71234	175.00076	0.29910	-0.98937	0.08108	-0.12074	-0.08655	-0.99541	0.04073	-0.11688	0.05075	0.99185	
1046.67939	97.67537	1023.46899	-2.89063	-6.88866	174.99583	0.25488	-0.98900	0.08109	-0.12373	-0.08660	-0.99545	0.03979	-0.11994	0.05007	0.99152	
1046.98683	97.43915	1022.91047	-2.87818	-7.04154	175.01035	0.27312	-0.98870	0.08073	-0.12634	-0.08632	-0.99549	0.03937	-0.12259	0.04983	0.99121	
1047.21415	97.16553	1022.18778	-2.82852	-7.16770	174.98013	0.27334	-0.98838	0.08126	-0.12846	-0.08682	-0.99549	0.03825	-0.12477	0.04896	0.99098	
1047.37919	96.80876	1021.31870	-2.73381	-7.34076	174.97603	0.30024	-0.98799	0.08140	-0.13131	-0.08685	-0.99556	0.03634	-0.12777	0.04730	0.99068	
1047.52740	96.47499	1020.31220	-2.64226	-7.56427	175.00002	0.30607	-0.98753	0.08102	-0.13502	-0.08640	-0.99566	0.03446	-0.13164	0.04570	0.99024	
1047.64047	96.09749	1019.10966	-2.58097	-7.74997	175.01122	0.30127	-0.98711	0.08082	-0.13812	-0.08617	-0.99573	0.03315	-0.13485	0.04462	0.98986	
1047.77477	95.67766	1017.74101	-2.52144	-7.80933	175.00938	0.32704	-0.98697	0.08095	-0.13906	-0.08619	-0.99576	0.03202	-0.13588	0.04359	0.98977	
1047.92989	95.26555	1016.20578	-2.49029	-7.95742	175.01187	0.31858	-0.98662	0.08087	-0.14156	-0.08611	-0.99579	0.03126	-0.13844	0.04303	0.98944	
1048.05656	94.78476	1014.49483	-2.41447	-8.10197	175.01434	0.35383	-0.98627	0.08091	-0.14394	-0.08604	-0.99585	0.02973	-0.14094	0.04171	0.98914	
1048.16717	94.31491	1012.61006	-2.35567	-8.32497	175.03366	0.34715	-0.98575	0.08057	-0.14768	-0.08566	-0.99592	0.02842	-0.14479	0.04067	0.98863	
1048.24297	93.83733	1010.48939	-2.36685	-8.58250	175.06107	0.34075	-0.98513	0.07988	-0.15211	-0.08513	-0.99597	0.02831	-0.14923	0.04084	0.98796	
1048.27622	93.34596	1008.12085	-2.24000	-8.93009	175.05133	0.31457	-0.98420	0.08015	-0.15790	-0.08522	-0.99603	0.02556	-0.15523	0.03861	0.98712	
1048.25750	92.90534	1005.55089	-2.18065	-9.18326	175.06444	0.32918	-0.98352	0.07992	-0.16216	-0.08493	-0.99609	0.02419	-0.15959	0.03756	0.98647	
1048.21512	92.42813	1002.76751	-2.10969	-9.50467	175.09418	0.32501	-0.98266	0.07940	-0.16756	-0.08434	-0.99618	0.02257	-0.16513	0.03631	0.98560	
1048.06136	91.91984	999.72560	-1.99011	-9.76679	175.13531	0.35225	-0.98196	0.07888	-0.17187	-0.08357	-0.99630	0.02022	-0.16964	0.03422	0.98491	
1047.85871	91.40538	996.45126	-1.84969	-10.03280	175.14325	0.35764	-0.98117	0.07902	-0.17623	-0.08337	-0.99637	0.01742	-0.17421	0.03178	0.98420	
1047.55431	90.93810	992.96078	-1.72268	-10.44086	175.17389	0.35693	-0.97996	0.07867	-0.18303	-0.08274	-0.99646	0.01472	-0.18122	0.02956	0.98300	
1047.22600	90.51359	989.33980	-1.60121	-10.68604	175.17397	0.34723	-0.97917	0.07893	-0.18705	-0.08267	-0.99650	0.01225	-0.18543	0.02746	0.98227	
1046.82149	90.11203	985.50297	-1.51927	-10.95901	175.14806	0.36308	-0.97825	0.07953	-0.19160	-0.08304	-0.99649	0.01034	-0.19011	0.02603	0.98142	
1046.38552	89.75557	981.50275	-1.37674	-11.15022	175.12001	0.36217	-0.97757	0.08041	-0.19467	-0.08346	-0.99648	0.00749	-0.19338	0.02357	0.98084	
1045.89614	89.14319	977.23751	-1.09096	-11.56709	175.12613	0.30905	-0.97615	0.08114	-0.20137	-0.08324	-0.99653	0.00194	-0.20052	0.01865	0.97951	
1045.42302	89.09299	972.95442	-1.19219	-11.41086	175.06631	0.36676	-0.97660	0.08188	-0.19886	-0.08430	-0.99643	0.00372	-0.19784	0.02039	0.98002	
1044.94760	88.75539	968.32747	-1.13867	-11.55406	175.06863	0.34313	-0.97611	0.08198	-0.20122	-0.08422	-0.99644	0.00258	-0.20029	0.01947	0.97954	
1044.50753	88.41281	963.48043	-1.11520	-11.51322	175.02911	0.35070	-0.97619	0.08276	-0.20049	-0.08491	-0.99639	0.00210	-0.19959	0.01907	0.97969	
1044.08465	88.07082	958.38516	-1.12726	-11.55859	174.99687	0.35033	-0.97599	0.08327	-0.20128	-0.08544	-0.99634	0.00213	-0.20037	0.01927	0.97953	
1043.65700	87.72354	953.05555	-1.14810	-11.42840	174.96060	0.34039	-0.97638	0.08387	-0.19910	-0.08610	-0.99628	0.00256	-0.19814	0.01964	0.97998	
1043.21916	87.31952	947.37296	-1.14386	-11.26437	174.89233	0.40067	-0.97684	0.08513	-0.19630	-0.08731	-0.99618	0.00250	-0.19534	0.01958	0.98054	
1042.86590	87.00598	941.57840	-1.35622	-11.41348	174.98254	0.38373	-0.97647	0.08277	-0.19914	-0.08573	-0.99630	0.00628	-0.19789	0.02320	0.97995	
1042.51700	86.58818	935.45551	-1.38086	-11.07446	174.90208	0.43921	-0.97750	0.08422	-0.19341	-0.08720	-0.99617	0.00694	-0.19208	0.02365	0.98109	
1042.27300	86.31637	929.20935	-1.61370	-10.88644	174.96745	0.37987	-0.97822	0.08239	-0.19053	-0.08614	-0.99622	0.01149	-0.18886	0.02765	0.98161	
1042.03006	85.94039	922.63427	-1.75909	-10.71761	174.97250	0.39330	-0.97878	0.08191	-0.18786	-0.08611	-0.99618	0.01429	-0.18597	0.03016	0.98209	
1041.85074	85.56131	915.77545	-1.91742	-10.40584	174.96506	0.38412	-0.97976	0.08169	-0.18276	-0.08632	-0.99611	0.01749	-0.18062	0.03291	0.98300	
1041.74852	85.19048	908.66817	-2.12730	-10.10128	175.02800	0.39163	-0.98079	0.08012	-0.17783	-0.08533	-0.99611	0.02179	-0.17539	0.03654	0.98382	
1041.70407	84.74522	901.20057	-2.26839	-9.71589	175.00211	0.43011	-0.98191	0.08040	-0.17144	-0.08587	-0.99600	0.02474	-0.16876	0.03901	0.98488	
1041.79876	84.34174	893.50985	-2.46257	-9.41219	175.07030	0.38992	-0.98289	0.07885	-0.16647	-0.08478	-0.99598	0.02877	-0.16354	0.04239	0.98563	
1041.94993	83.85700	885.50103	-2.62457	-9.06448	175.07710	0.39380	-0.98387	0.07854	-0.16073	-0.08474	-0.99589	0.03212	-0.15755	0.04522	0.98648	
1042.18378	83.38652	877.19049	-2.81479	-8.67532	175.11446	0.40646	-0.98497	0.07768	-0.15429	-0.08419	-0.99580	0.03610	-0.15083	0.04855	0.98737	
1042.53218	82.90560	868.70026	-2.98510	-8.31292	175.15950	0.37910	-0.98596	0.07677	-0.14826	-0.08350	-0.99572	0.03971	-0.14458	0.05153	0.98815	
